id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag
54668,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Metal,CLTH-054668
9110,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Faas 300 Black Sports Shoes,Synthetic,CLTH-009110
48237,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,United Colors of Benetton Men Sunglasses,Plastic,CLTH-048237
26248,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo Tshirt,Cotton,CLTH-026248
19495,Men,Accessories,Socks,Socks,White,Summer,2010.0,Sports,Puma Men Sport Quarters Pack of 3 White Socks,Mixed,CLTH-019495
30923,Women,Apparel,Bottomwear,Skirts,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Skirt,Chiffon,CLTH-030923
23508,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Unisex Black Dial Watch,Metal,CLTH-023508
27994,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ZONE Men Zone Grey Brief US17,Mixed,CLTH-027994
29032,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,ADIDAS Unisex Corp Blue Cap,Mixed,CLTH-029032
48005,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Men Black Dial Watch,Metal,CLTH-048005
18775,Men,Accessories,Ties,Ties,Purple,Summer,2011.0,Formal,Peter England Men Elite Purple Tie,Mixed,CLTH-018775
51914,Women,Accessories,Bags,Handbags,Mustard,Summer,2016.0,Casual,Nyk Women Mustard Biker Sling Bag,Leather,CLTH-051914
3618,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2011.0,Casual,Puma Women's Coral Pink White Flip Flop,Rubber,CLTH-003618
15856,Unisex,Footwear,Sandal,Sandals,Red,Fall,2012.0,Casual,Warner Bros Kids Unisex TJ Hit & Chase Flops Red Slippers,Leather,CLTH-015856
32648,Men,Apparel,Bottomwear,Shorts,Black,Winter,2015.0,Sports,Nike Black Legacy Woven     Training  Shorts,Polyester,CLTH-032648
14984,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,ADIDAS Men Real Madrid Black Sweatshirts,Polyester,CLTH-014984
38372,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Peter England Men Brown Belt,Leather,CLTH-038372
58297,Men,Accessories,Socks,Socks,Charcoal,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Mixed,CLTH-058297
1973,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Casual,Quechua Mens Brown T-shirt,Cotton,CLTH-001973
16072,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser,Denim,CLTH-016072
22247,Men,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,ID Men Grey Casual Sandals,Leather,CLTH-022247
19806,Men,Apparel,Topwear,Tshirts,Black,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Black Tshirt,Cotton,CLTH-019806
7425,Women,Apparel,Topwear,Tops,Black,Spring,2011.0,Ethnic,W Women's Deep U Neck Sleeveless White Black Top,Cotton,CLTH-007425
46702,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,Rasasi Women Soul Secret Perfume,Mixed,CLTH-046702
34322,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Meltdown T-shirt,Cotton,CLTH-034322
50667,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2018.0,Sports,Chromozome Men Grey Melange Fashion Lounge Pants S-5145,Mixed,CLTH-050667
3085,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Probase Men's Standing Out Yellow T-shirt,Cotton,CLTH-003085
55315,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Smartoe Men Pack of 3 Socks,Mixed,CLTH-055315
13500,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chimp Men VVVIP Grey T-shirts,Cotton,CLTH-013500
48698,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Mixed,CLTH-048698
43270,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurta,Cotton,CLTH-043270
2157,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011.0,Casual,Basics Men Yellow Polo T-shirt,Cotton,CLTH-002157
30782,Men,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Men White Mangalgiri Kurta,Cotton,CLTH-030782
33107,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink Flats,Mixed,CLTH-033107
57442,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Angry Birds Women Pink T-shirt,Cotton,CLTH-057442
10385,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Vitality Stones 168 White Watches,Metal,CLTH-010385
44869,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,Cotton,CLTH-044869
25062,Men,Accessories,Accessories,Accessory Gift Set,Brown,Winter,2015.0,Formal,Lino Perros Men Formal Brown Accessory Gift Set,Mixed,CLTH-025062
11257,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men cover Black Tshirts,Cotton,CLTH-011257
56590,Women,Personal Care,Eyes,Eyeshadow,Blue,Spring,2017.0,,Streetwear Dazzling Steel Eye Shadow,Mixed,CLTH-056590
41527,Men,Accessories,Bags,Messenger Bag,Brown,Summer,2012.0,Casual,Basics Men Brown Messenger Bag,Mixed,CLTH-041527
20510,Women,Accessories,Wallets,Wallets,Red,Winter,2015.0,Casual,Baggit Women Era Taj Red Wallet,Mixed,CLTH-020510
5372,Boys,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,Quechua Forclaz 50 Jr 10 Brown,Synthetic,CLTH-005372
44055,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Dunhill Men Black Perfume,Mixed,CLTH-044055
45187,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A635,Metal,CLTH-045187
36475,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aurelia Women Dobby Purple Kurta,Cotton,CLTH-036475
52130,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress,Chiffon,CLTH-052130
57670,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,,Lotus Herbals Colour Dew Toffee Nail Polish 910,Mixed,CLTH-057670
24382,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Folklore Women Maroon Printed Kurta,Cotton,CLTH-024382
33335,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Semi Formal Shoes,Mixed,CLTH-033335
41715,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Wedges,Mixed,CLTH-041715
25250,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,Leather,CLTH-025250
37795,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Check White & Green Shirt,Cotton,CLTH-037795
5140,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Women's Pinstrupe Grey Melange T-shirt,Cotton,CLTH-005140
14517,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Light Brown Striped Shirt,Cotton,CLTH-014517
58638,Men,Accessories,Socks,Socks,Grey,Summer,2013.0,Casual,Fila Men Grey Ankle Socks,Mixed,CLTH-058638
11859,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,Playboy Men Casual Green Slippers,Rubber,CLTH-011859
4092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Purple With Orange White T-shirt,Cotton,CLTH-004092
7617,Men,Accessories,Headwear,Caps,Green,Summer,2011.0,Casual,Wrangler Men Green Canvas Cap,Mixed,CLTH-007617
46530,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women Silver-Toned Dial Watch T2N148,Metal,CLTH-046530
51587,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Molly Jeans,Denim,CLTH-051587
22075,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,Vishudh Women Self Printed Off White Kurta,Cotton,CLTH-022075
17392,Men,Accessories,Socks,Socks,Red,Summer,2016.0,Casual,Reid & Taylor Men Red & Grey Striped Socks,Mixed,CLTH-017392
50455,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue & Grey Pack of 2 Briefs,Mixed,CLTH-050455
34110,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Doodle Girls Printed Red Top,Cotton,CLTH-034110
55127,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 13,Mixed,CLTH-055127
19208,Men,Accessories,Headwear,Caps,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Check Grey Cap,Mixed,CLTH-019208
31462,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Advantage Geometric Blue Jersey,Cotton,CLTH-031462
49578,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Catwalk Flats,Mixed,CLTH-049578
22849,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,Mixed,CLTH-022849
43042,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,Cotton,CLTH-043042
2365,Women,Accessories,Bags,Handbags,Pink,Spring,2011.0,Sports,ADIDAS Pink Women Bag,Leather,CLTH-002365
27507,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Jockey White T-shirt Bra SS14,Mixed,CLTH-027507
13732,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Belmonte Men Check Red Shirts,Cotton,CLTH-013732
25634,Women,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Fastrack Women Black Dial Watch N6035SL02,Metal,CLTH-025634
11401,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue Shirts,Cotton,CLTH-011401
57214,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Shorts,Polyester,CLTH-057214
33751,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White & Pink Top,Cotton,CLTH-033751
21294,Women,Accessories,Eyewear,Sunglasses,Maroon,Winter,2016.0,Casual,Celine Dion Women Maroon Frame Sunglasses,Plastic,CLTH-021294
52766,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black Leather Handbag,Leather,CLTH-052766
36223,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Quick Handle White & Black Sports Shoes,Synthetic,CLTH-036223
20346,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,Scullers For Her Women Solid Pink Sweater,Wool,CLTH-020346
50031,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Summer,2016.0,Casual,Hanes Men Grey Relaxed Sports Pants,Mixed,CLTH-050031
34574,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Printed Black Top,Cotton,CLTH-034574
7273,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Batman Men's Logo Distressed Light Yellow T-shirt,Cotton,CLTH-007273
46154,Women,Accessories,Jewellery,Necklace and Chains,Green,Winter,2015.0,Casual,Adrika Women Orange & Green Necklace,Mixed,CLTH-046154
16624,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trouser,Denim,CLTH-016624
49920,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Fabindia Green Tie & Dye Ghicha Striped Saree,Mixed,CLTH-049920
28917,Men,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,Cabarelli Men Black Laptop Bag,Mixed,CLTH-028917
2701,Girls,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Yellow Daisy Kidswear,Cotton,CLTH-002701
54491,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Lino Perros Women Green Handbag,Leather,CLTH-054491
13356,Women,Footwear,Shoes,Casual Shoes,Silver,Fall,2011.0,Casual,Timberland Women Femmes Silver Casual Shoes,Mixed,CLTH-013356
12284,Men,Apparel,Topwear,Shirts,Maroon,Winter,2011.0,Casual,Genesis Maroon Casual Shirt,Cotton,CLTH-012284
55543,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Revlon Totally Turquoise 03 Eyeliner,Mixed,CLTH-055543
13958,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Tops,Cotton,CLTH-013958
34746,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Match Classics White Shoes,Mixed,CLTH-034746
28319,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,,RTV_LoadTest,Leather,CLTH-028319
50203,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Stoln Women Purple Sunglasses,Plastic,CLTH-050203
8835,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,Scullers Men Scul Green Trousers,Denim,CLTH-008835
16416,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Levi's Men Stripes Grey Tshirts,Cotton,CLTH-016416
22623,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey T-shirt,Cotton,CLTH-022623
35694,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Nike Men Dunk Low Blue Shoes,Mixed,CLTH-035694
7041,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Black Men's Shoe,Mixed,CLTH-007041
13164,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Diamondback Black Sports Shoes,Synthetic,CLTH-013164
43614,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Vero Moda Women Pink Tunic,Mixed,CLTH-043614
31234,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Striped Polo T-shirt,Cotton,CLTH-031234
26283,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple T-shirt with Printed Detail,Cotton,CLTH-026283
25406,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men White T-shirt,Cotton,CLTH-025406
59980,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & Cream Dress,Chiffon,CLTH-059980
39059,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,2012.0,Formal,Belmonte Men Blue Button Cover,Mixed,CLTH-039059
33563,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Wrangler Women Butterfly Yellow T-shirt,Cotton,CLTH-033563
58852,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2017.0,Casual,Hakashi Men Black Cufflinks,Mixed,CLTH-058852
40091,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt,Cotton,CLTH-040091
20948,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,ADIDAS Men Adi Neo Tread Black Flip Flops,Rubber,CLTH-020948
57026,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Jockey MC Men Olive Rio Briefs 8033,Mixed,CLTH-057026
52554,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans,Denim,CLTH-052554
15293,Unisex,Accessories,Bags,Handbags,Blue,Fall,2011.0,Casual,ADIDAS Originals Unisex ST Airline Blue Bags,Leather,CLTH-015293
39865,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Polo Red T-Shirt,Cotton,CLTH-039865
14341,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,Nike Women Snapper Green Flip Flops,Rubber,CLTH-014341
53486,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Sports,Amante Black Sports Bra BCST11,Mixed,CLTH-053486
20174,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Dark Green Check Shirt,Cotton,CLTH-020174
5716,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Basics Men Red T-shirt,Cotton,CLTH-005716
41385,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Green Candy Shirt,Cotton,CLTH-041385
15869,Girls,Footwear,Sandal,Sandals,Pink,Fall,2011.0,Casual,Warner Bros Kids Girls TJ Playlogs Pink Sandals,Leather,CLTH-015869
56332,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Silver Dial Watch,Metal,CLTH-056332
24712,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Mid Bas Black Casual Shoes,Mixed,CLTH-024712
21260,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2011.0,Casual,Skybags Unisex Brown Backpack,Canvas,CLTH-021260
15055,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Brown Formal Shoe,Mixed,CLTH-015055
52792,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet,Mixed,CLTH-052792
45725,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Folklore Women Blue Kurta,Cotton,CLTH-045725
4402,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Billy Idol Men's Faceless Black T-shirt,Cotton,CLTH-004402
37305,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Casio Youth Series Men Analog-Digital Watch AQ-S800W-1BVDFAD168,Metal,CLTH-037305
53640,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Shoes,Mixed,CLTH-053640
23537,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Dunhill Men EDT Perfume,Mixed,CLTH-023537
48806,Men,Accessories,Jewellery,Pendant,Steel,Summer,2012.0,Casual,Revv Men Steel Pendant,Mixed,CLTH-048806
17702,Unisex,Footwear,Shoes,Casual Shoes,Yellow,Fall,2011.0,Casual,Vans unisex Authentic Yellow Casual Shoes,Mixed,CLTH-017702
47072,Women,Apparel,Bottomwear,Patiala,Navy Blue,Fall,2012.0,Ethnic,Shree Women Navy Blue Printed Patiala,Mixed,CLTH-047072
34580,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black Top,Cotton,CLTH-034580
7287,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,DC Comics Men's Flash Flock Logo Dark Red T-shirt,Cotton,CLTH-007287
35452,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt,Cotton,CLTH-035452
26879,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Blue Top,Cotton,CLTH-026879
27197,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Pink Dress,Chiffon,CLTH-027197
26045,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt,Cotton,CLTH-026045
3627,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Men Argon Black Sandal,Leather,CLTH-003627
29831,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Basics Men Purple Shirt,Cotton,CLTH-029831
47240,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Playboy Men Purple Casual Shoes,Mixed,CLTH-047240
6167,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men's Tread Black Flip Flop,Rubber,CLTH-006167
23705,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Black & Blue Sunglasses,Plastic,CLTH-023705
17530,Unisex,Accessories,Headwear,Caps,White,Fall,2011.0,Sports,ADIDAS Unisex Sports White Caps,Mixed,CLTH-017530
9913,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Puma Unisex Dizzy Shopper Black Bags,Leather,CLTH-009913
51325,Unisex,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Wildcraft Unisex Black & Grey Checked Bishop Sling Bag,Leather,CLTH-051325
35660,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,U.S. Polo Assn. Men Black Shoes,Mixed,CLTH-035660
46392,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Printed T-shirt,Cotton,CLTH-046392
18578,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Women Black Sweatshirt,Polyester,CLTH-018578
13190,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Dls Game White Sports Shoes,Synthetic,CLTH-013190
54657,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,Metal,CLTH-054657
48208,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Plastic,CLTH-048208
30312,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Viva Las Vegas Red T-shirt,Cotton,CLTH-030312
3415,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Octopus White T-shirt,Cotton,CLTH-003415
42732,Women,Footwear,Shoes,Flats,Silver,Winter,2012.0,Casual,Rocia Women Silver Sandals,Mixed,CLTH-042732
7889,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants,Polyester,CLTH-007889
55785,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2014.0,Casual,Converse Men Navy Casual Shoes,Mixed,CLTH-055785
12042,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,Cotton,CLTH-012042
26277,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo T-shirt,Cotton,CLTH-026277
56100,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Colorbar Star Winter Plum Lip Gloss 04,Mixed,CLTH-056100
32445,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014.0,Sports,Adidas Men Black Shorts,Polyester,CLTH-032445
59974,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & White Dress,Chiffon,CLTH-059974
40065,Men,Apparel,Topwear,Tshirts,Orange,Summer,2010.0,Sports,ADIDAS Men Orange T-shirt,Cotton,CLTH-040065
10715,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Nike Women Training sports bra Black Tops,Cotton,CLTH-010715
24520,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange  Kurta,Cotton,CLTH-024520
4630,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men's Chewang Slides Black Blue Flip Flops,Rubber,CLTH-004630
39891,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Neptune Shoes,Mixed,CLTH-039891
15267,Women,Footwear,Shoes,Casual Shoes,Yellow,Fall,2011.0,Casual,ADIDAS Originals Women SL 72 Yellow Casual Shoes,Mixed,CLTH-015267
38943,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Check White Shirt,Cotton,CLTH-038943
20180,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Rodeo Blue Shirt,Cotton,CLTH-020180
16086,Women,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Mayhem Women Rectangular Sunglasses 9007-203,Plastic,CLTH-016086
51741,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Force 10 Men Grey Sports Shoes,Synthetic,CLTH-051741
35204,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Wildcraft Unisex Black Backpack,Canvas,CLTH-035204
47624,Women,Footwear,Shoes,Heels,Maroon,Fall,2014.0,Casual,Portia Women Maroon Flats,Mixed,CLTH-047624
6503,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes,Mixed,CLTH-006503
18920,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Levis Men Work Western Purple Shirt,Cotton,CLTH-018920
28789,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Denizen Men White Shirt,Cotton,CLTH-028789
50693,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks,Mixed,CLTH-050693
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,Polyester,CLTH-017154
3071,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Women's Shlokas Blue T-shirt,Cotton,CLTH-003071
